web-scraper-order,web-scraper-start-url,title,content,rating,next,next-href
"1573057100-14667","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Must buy","Much needed for your iPad","5.0 out of 5 stars","Next page→","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_309?ie=UTF8&pageNumber=309&reviewerType=all_reviews"
"1573056855-13721","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Great quality at a good price","The screen protector is as advertised. High-quality, thin  and clear transparent. I had a friend apply it to my new iPad Pro, I am a happy camper. Yes, I would recommend this to a friend. Great quality at a very good price","5.0 out of 5 stars","Next page→","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_215?ie=UTF8&pageNumber=215&reviewerType=all_reviews"
"1573056432-12104","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Updated:) -Bubbles :(","**Update** I received a new screen in the mail shortly after this review was posted. The customer service was fantastic and the screen protector does not have any bubbles this time. It is still durable and works well with other cases being put over it.
(I put the screen on correctly and I still ended up with bubbles. I tried to push them off of my screen, but they are still visible and don’t seem like they will be going away. I was a little disappointed considering it wasn’t as cheap as it could’ve been. Besides the bubbles, it seems very durable & feels like a normal screen.)","5.0 out of 5 stars","Next page→","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_53?ie=UTF8&pageNumber=53&reviewerType=all_reviews"
"1573056459-12212","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Package arrived on time in a protected large bubble envelop ...","Package arrived on time in a protected large bubble envelop. After watching the video on you tube, I proceeded to to install the IPad protective glass I used all 3 of the strips attached to the IPad and attached glass next,  After cleaning the IPad surface I proceeded to swing the glass and the strips kept coming loose on the glass. I had to do this several times before finally getting the glass attached. It ended up slightly off center..","4.0 out of 5 stars","Next page→","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_64?ie=UTF8&pageNumber=64&reviewerType=all_reviews"
"1573057305-15451","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Good Product","Love the Sparin Screen Protector. Easy to apply following the the Sparin video on You Tube. Does not interfere with the way Ipad fits in a case. Comes with everything you need to apply the screen protecter.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_388?ie=UTF8&pageNumber=388&reviewerType=all_reviews"
"1573056613-12826","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Great value","I needed something quickly and didn’t want to spend a ton. I’m glad I went with this one. Fits well, easy to install.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_125?ie=UTF8&pageNumber=125&reviewerType=all_reviews"
"1573056986-14221","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Grade A: Easy to Use and Apply.","Grade A: Easy to Use and Apply. Would highly recommend. Good price and exceedingly easy to apply on the case.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_265?ie=UTF8&pageNumber=265&reviewerType=all_reviews"
"1573057476-16071","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Scratch Resistance","Lllllooooovvvveeeed this screen protector! Super easy to install without the guides provided. Went to an apple store and they couldn’t even tell I had on a screen protector!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_450?ie=UTF8&pageNumber=450&reviewerType=all_reviews"
"1573056805-13544","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Great quality!","By far the easiest screen installation I’ve ever done!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_197?ie=UTF8&pageNumber=197&reviewerType=all_reviews"
"1573056883-13838","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","High quality packaging and product","Exactly what it's supposed to be. Comes with some nifty little tools/supplies for putting it on properly, which is helpful.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_226?ie=UTF8&pageNumber=226&reviewerType=all_reviews"
"1573056815-13585","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Good protection","This is a nice glass protector. It does the job and provides the protection that my iPad needs.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_201?ie=UTF8&pageNumber=201&reviewerType=all_reviews"
"1573056558-12611","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Cracked in the box.","I was stoked to get this screen protector for my new IPad Air. I took it out of the box and it had a small crack in the corner. I didn't want to have to go through the return process so I just tried putting it on, it shattered all the way across and fell apart. I got this one because it had good reviews and it was a ""best seller"".  If it cracks before I get it on the IPad, how tough is it really?  Waste of my ten bucks dang it. Thanks anyway.","2.0 out of 5 stars","Next page→","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_104?ie=UTF8&pageNumber=104&reviewerType=all_reviews"
"1573056777-13448","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Corners flat, bubble free!","Went on like a dream-no issues. Corners flat, bubble free!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_187?ie=UTF8&pageNumber=187&reviewerType=all_reviews"
"1573056954-14102","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Getting this to come","this is the second time I buy this product. The first time it worked perfectly. This time around I couldn’t get the bubbles out to save my life and I am very OCD and do things methodically exactly like the instructions. Now I have to live with these two bottles every time I stare at this iPad.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_253?ie=UTF8&pageNumber=253&reviewerType=all_reviews"
"1573057361-15670","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Good","Good","5.0 out of 5 stars","Next page→","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_410?ie=UTF8&pageNumber=410&reviewerType=all_reviews"
"1573057412-15871","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Great product!","This was the easiest screen protector I have ever installed! The instructions were clear and concise. The guide tabs make lining it up a breeze. And best of all - no bubbles! I would purchase this product again.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_430?ie=UTF8&pageNumber=430&reviewerType=all_reviews"
"1573057566-16417","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Easy to apply","Works great and was the easiest to apply.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_484?ie=UTF8&pageNumber=484&reviewerType=all_reviews"
"1573057427-15938","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Corner issues","Bought this to replace a 2year old protector. Corner will not stay attached. No dust issues. Will be purchasing a new one.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_436?ie=UTF8&pageNumber=436&reviewerType=all_reviews"
"1573056989-14236","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Protect","For use with case","5.0 out of 5 stars","Next page→","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_266?ie=UTF8&pageNumber=266&reviewerType=all_reviews"
"1573057049-14467","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Great iPad protector!","Great protection for my iPad!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_289?ie=UTF8&pageNumber=289&reviewerType=all_reviews"
"1573057536-16305","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Fabulous product, WOW!!","Can't say enough good about this. It is packaged so nicely, everything you need is included, and the directions and application are so simple, it even had a screen wipe for future use. It fits my iPad Air perfectly. Never expected such quality for such a reasonable price. Thank you, SPARIN!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_473?ie=UTF8&pageNumber=473&reviewerType=all_reviews"
"1573057420-15901","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Good instructions and fits and works great.","Good instructions and fits and works great.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_433?ie=UTF8&pageNumber=433&reviewerType=all_reviews"
"1573056981-14209","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","It's not paper thin so I'm sure it will actually protect from falls","This is the first time I put a screen protector on correctly. Instructions were easy and simple I highly recommend it. I bought this for my son's ipad and it fit perfect","5.0 out of 5 stars","Next page→","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_263?ie=UTF8&pageNumber=263&reviewerType=all_reviews"
"1573056740-13303","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","does the job.","does the job. gets dirty fast but easy to clean. no complaints.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_173?ie=UTF8&pageNumber=173&reviewerType=all_reviews"
"1573056605-12791","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Always use protection. This gets the job done.","Always use protection. This gets the job done. I’m super careful not to drop my iPad, so I haven’t test the durability of the screen protector. So far so good, no cracks or scratches after several months of use.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_122?ie=UTF8&pageNumber=122&reviewerType=all_reviews"
"1573057499-16168","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Great screen protector","Great screen protector. Fits my kids iPad 9.7 inch screen & the iPad Air 9.7 inch screen. Does it’s job and leaves a very clear view. No bubbles or cloudy appearance.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_459?ie=UTF8&pageNumber=459&reviewerType=all_reviews"
"1573057064-14525","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","No matter how many ways you try, you can't remove the bubbles when applying it to your ipad","nice idea, but it bubbles a lot.  It also makes touching apps more difficult, especially with cold fingers.  Had it on for a day and then dumped it.","2.0 out of 5 stars","Next page→","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_295?ie=UTF8&pageNumber=295&reviewerType=all_reviews"
